"id","state","leaid","leaid_name","name_raw","name_clean","year","charter","salary"
"nj02412","nj","3404860","Estell Manor City School District","Robert Garguilo","robert garguilo",2016,"No charter schools",NA
"nj02413","nj","3404860","Estell Manor City School District","Robert Garguilo","robert garguilo",2017,"No charter schools",NA
"nj02414","nj","3404860","Estell Manor City","Dianna Abraham","dianna abraham",2019,"No charter schools",NA
"nj02415","nj","3404860","Estell Manor City","Dianna Abraham","dianna abraham",2020,"No charter schools",NA
"nj02416","nj","3404860","Estell Manor City","Dianna Abraham","dianna abraham",2021,"No charter schools",NA
"nj02417","nj","3404860","Estell Manor City","Michelle Cappelluti","michelle cappelluti",2022,"No charter schools",NA
"nj02418","nj","3404860","Estell Manor City","Michelle Cappelluti","michelle cappelluti",2023,"No charter schools",NA
"nj02419","nj","3404860","Estell Manor City","David L. Ricci","david ricci",2024,"No charter schools",NA
"nj02420","nj","3404890","Evesham Township School District","John Scavelli Jr","john scavelli jr",2011,"No charter schools",NA
"nj02421","nj","3404890","Evesham Township School District","John Scavelli Jr","john scavelli jr",2012,"No charter schools",NA
"nj02422","nj","3404890","Evesham Township School District","John Scavelli Jr","john scavelli jr",2013,"No charter schools",NA
"nj02423","nj","3404890","Evesham Township School District","John Scavelli Jr","john scavelli jr",2014,"No charter schools",NA
"nj02424","nj","3404890","Evesham Township School District","John Scavelli Jr","john scavelli jr",2015,"No charter schools",NA
"nj02425","nj","3404890","Evesham Township School District","John Scavelli Jr","john scavelli jr",2016,"No charter schools",NA
"nj02426","nj","3404890","Evesham Township School District","John Scavelli Jr","john scavelli jr",2017,"No charter schools",NA
"nj02427","nj","3404890","Evesham Twp","John Scavelli","john scavelli",2019,"No charter schools",NA
"nj02428","nj","3404890","Evesham Twp","John Scavelli Jr","john scavelli jr",2020,"No charter schools",NA
"nj02429","nj","3404890","Evesham Twp","Justin Smith","justin smith",2021,"No charter schools",NA
"nj02430","nj","3404890","Evesham Twp","Justin Smith","justin smith",2022,"No charter schools",NA
"nj02431","nj","3404890","Evesham Twp","Justin Smith","justin smith",2023,"No charter schools",NA
"nj02432","nj","3404890","Evesham Twp","Justin Smith","justin smith",2024,"No charter schools",NA
"nj02433","nj","3404920","Ewing Township Public Schools","Michael Nitti","michael nitti",2011,"No charter schools",NA
"nj02434","nj","3404920","Ewing Township Public Schools","Michael Nitti","michael nitti",2012,"No charter schools",NA
"nj02435","nj","3404920","Ewing Township Public Schools","Michael Nitti","michael nitti",2013,"No charter schools",NA
"nj02436","nj","3404920","Ewing Township School District","Michael Nitti","michael nitti",2014,"No charter schools",NA
"nj02437","nj","3404920","Ewing Township School District","Michael Nitti","michael nitti",2015,"No charter schools",NA
"nj02438","nj","3404920","Ewing Township School District","Michael Nitti","michael nitti",2016,"No charter schools",NA
"nj02439","nj","3404920","Ewing Township School District","Michael Nitti","michael nitti",2017,"No charter schools",NA
"nj02440","nj","3404920","Ewing Twp","Michael A. Nitti","michael nitti",2019,"No charter schools",NA
"nj02441","nj","3404920","Ewing Twp","Michael A. Nitti","michael nitti",2020,"No charter schools",NA
"nj02442","nj","3404920","Ewing Twp","Michael Nitti","michael nitti",2021,"No charter schools",NA
"nj02443","nj","3404920","Ewing Twp","Michael Nitti","michael nitti",2022,"No charter schools",NA
"nj02444","nj","3404920","Ewing Twp","David N. Gentile","david gentile",2023,"No charter schools",NA
"nj02445","nj","3404920","Ewing Twp","David N. Gentile","david gentile",2024,"No charter schools",NA
"nj02446","nj","3404950","Fair Haven School District","Kathi Cronin","kathi cronin",2011,"No charter schools",NA
"nj02447","nj","3404950","Fair Haven School District","Kathi Cronin","kathi cronin",2012,"No charter schools",NA
"nj02448","nj","3404950","Fair Haven School District","Kathi Cronin","kathi cronin",2013,"No charter schools",NA
"nj02449","nj","3404950","Fair Haven School District","Nelson Ribon","nelson ribon",2014,"No charter schools",NA
"nj02450","nj","3404950","Fair Haven School District","Nelson Ribon","nelson ribon",2015,"No charter schools",NA
"nj02451","nj","3404950","Fair Haven School District","Sean McNeil","sean mcneil",2016,"No charter schools",NA
"nj02452","nj","3404950","Fair Haven School District","Sean McNeil","sean mcneil",2017,"No charter schools",NA
"nj02453","nj","3404950","Fair Haven Boro","Sean McNeil","sean mcneil",2019,"No charter schools",NA
"nj02454","nj","3404950","Fair Haven Boro","Sean McNeil","sean mcneil",2020,"No charter schools",NA
"nj02455","nj","3404950","Fair Haven Boro","Sean Mcneil","sean mcneil",2021,"No charter schools",NA
"nj02456","nj","3404950","Fair Haven Boro","Sean Mcneil","sean mcneil",2022,"No charter schools",NA
"nj02457","nj","3404950","Fair Haven Boro","Sean Mcneil","sean mcneil",2023,"No charter schools",NA
"nj02458","nj","3404950","Fair Haven Boro","Sean Mcneil","sean mcneil",2024,"No charter schools",NA
"nj02459","nj","3404980","Fair Lawn Public Schools","Bruce Watson","bruce watson",2011,"No charter schools",NA
"nj02460","nj","3404980","Fair Lawn Public Schools","Bruce Watson","bruce watson",2012,"No charter schools",NA
"nj02461","nj","3404980","Fair Lawn Public Schools","Bruce Watson","bruce watson",2013,"No charter schools",NA
"nj02462","nj","3404980","Fair Lawn Public School District","Bruce Watson","bruce watson",2014,"No charter schools",NA
"nj02463","nj","3404980","Fair Lawn Public School District","Bruce Watson","bruce watson",2015,"No charter schools",NA
"nj02464","nj","3404980","Fair Lawn Public School District","Ernest Palestis","ernest palestis",2016,"No charter schools",NA
"nj02465","nj","3404980","Fair Lawn Public School District","Ernest Palestis","ernest palestis",2017,"No charter schools",NA
"nj02466","nj","3404980","Fair Lawn Boro","Norcia, Nicholas","nicholas norcia",2019,"No charter schools",NA
"nj02467","nj","3404980","Fair Lawn Boro","Norcia, Nicholas","nicholas norcia",2020,"No charter schools",NA
"nj02468","nj","3404980","Fair Lawn Boro","Norcia, Nicholas","nicholas norcia",2021,"No charter schools",NA
"nj02469","nj","3404980","Fair Lawn Boro","Norcia, Nicholas","nicholas norcia",2022,"No charter schools",NA
"nj02470","nj","3404980","Fair Lawn Boro","Norcia, Nicholas","nicholas norcia",2023,"No charter schools",NA
"nj02471","nj","3404980","Fair Lawn Boro","Dionisio, Rui","rui dionisio",2024,"No charter schools",NA
"nj02472","nj","3405010","Fairfield Public Schools","Mary Kildow","mary kildow",2011,"No charter schools",NA
"nj02473","nj","3405010","Fairfield Public Schools","Mary Kildow","mary kildow",2012,"No charter schools",NA
"nj02474","nj","3405010","Fairfield Public Schools","Mary Kildow","mary kildow",2013,"No charter schools",NA
"nj02475","nj","3405010","Fairfield Public Schools","Susan Ciccotelli","susan ciccotelli",2014,"No charter schools",NA
"nj02476","nj","3405010","Fairfield Public Schools","Susan Ciccotelli","susan ciccotelli",2015,"No charter schools",NA
"nj02477","nj","3405010","Fairfield Public Schools School District","Susan Ciccotelli","susan ciccotelli",2016,"No charter schools",NA
"nj02478","nj","3405010","Fairfield Public Schools School District","Susan Ciccotelli","susan ciccotelli",2017,"No charter schools",NA
"nj02479","nj","3405010","Fairfield Twp","Ms. Susan Ciccotelli","susan ciccotelli",2019,"No charter schools",NA
"nj02480","nj","3405010","Fairfield Twp","Ms. Susan Ciccotelli","susan ciccotelli",2020,"No charter schools",NA
"nj02481","nj","3405010","Fairfield Twp","Ms. Susan Ciccotelli","susan ciccotelli",2021,"No charter schools",NA
"nj02482","nj","3405010","Fairfield Twp","Dr. Susan Ciccotelli","susan ciccotelli",2022,"No charter schools",NA
"nj02483","nj","3405010","Fairfield Twp","Dr. Susan Ciccotelli","susan ciccotelli",2023,"No charter schools",NA
"nj02484","nj","3405010","Fairfield Twp","Dr. Susan Ciccotelli","susan ciccotelli",2024,"No charter schools",NA
"nj02485","nj","3405040","Fairfield Township School District","Mary Lou DeFrancisco","mary lou defrancisco",2011,"No charter schools",NA
"nj02486","nj","3405040","Fairfield Township School District","Mary Lou DeFrancisco","mary lou defrancisco",2012,"No charter schools",NA
"nj02487","nj","3405040","Fairfield Township School District","Wanda Carter","wanda carter",2013,"No charter schools",NA
"nj02488","nj","3405040","Fairfield Township School District","Wanda Carter","wanda carter",2014,"No charter schools",NA
"nj02489","nj","3405040","Fairfield Township School District","Wanda Carter","wanda carter",2015,"No charter schools",NA
"nj02490","nj","3405040","Fairfield Township School District","James Ruffin","james ruffin",2016,"No charter schools",NA
"nj02491","nj","3405040","Fairfield Township School District","Michael Knox","michael knox",2017,"No charter schools",NA
"nj02492","nj","3405040","Fairfield Twp","Dr. Michael Knox","michael knox",2019,"No charter schools",NA
"nj02493","nj","3405040","Fairfield Twp","Dr. Michael Knox","michael knox",2021,"No charter schools",NA
"nj02494","nj","3405040","Fairfield Twp","Dr. Ja'shanna Jones-Booker","ja shanna jones booker",2022,"No charter schools",NA
"nj02495","nj","3405040","Fairfield Twp","Dr. Ja'shanna Jones-Booker","ja shanna jones booker",2023,"No charter schools",NA
"nj02496","nj","3405040","Fairfield Twp","Dr. Ja'shanna Jones-Booker","ja shanna jones booker",2024,"No charter schools",NA
"nj02497","nj","3405070","Fairview Public Schools","Louis DeLisio","louis delisio",2011,"No charter schools",NA
"nj02498","nj","3405070","Fairview Public Schools","Louis DeLisio","louis delisio",2012,"No charter schools",NA
"nj02499","nj","3405070","Fairview Public Schools","Louis DeLisio","louis delisio",2013,"No charter schools",NA
"nj02500","nj","3405070","Fairview Public School District","Louis DeLisio","louis delisio",2014,"No charter schools",NA
"nj02501","nj","3405070","Fairview Public School District","David Sleppin","david sleppin",2015,"No charter schools",NA
"nj02502","nj","3405070","Fairview Public School District","David Sleppin","david sleppin",2016,"No charter schools",NA
"nj02503","nj","3405070","Fairview Public School District","David Sleppin","david sleppin",2017,"No charter schools",NA
"nj02504","nj","3405070","Fairview Boro","Dr. David Sleppin","david sleppin",2019,"No charter schools",NA
"nj02505","nj","3405070","Fairview Boro","Dr David Sleppin","david sleppin",2020,"No charter schools",NA
"nj02506","nj","3405070","Fairview Boro","Dr. David Sleppin","david sleppin",2021,"No charter schools",NA
"nj02507","nj","3405070","Fairview Boro","Dr. David Sleppin","david sleppin",2022,"No charter schools",NA
"nj02508","nj","3405070","Fairview Boro","Dr. David Sleppin","david sleppin",2023,"No charter schools",NA
"nj02509","nj","3405070","Fairview Boro","Dr David Sleppin","david sleppin",2024,"No charter schools",NA
"nj02510","nj","3405130","Farmingdale Board Of Education","Cheri Crowl","cheri crowl",2011,"No charter schools",NA
"nj02511","nj","3405130","Farmingdale Board Of Education","Cheri Crowl","cheri crowl",2012,"No charter schools",NA
"nj02512","nj","3405130","Farmingdale Board Of Education","Cheri Crowl","cheri crowl",2013,"No charter schools",NA
"nj02513","nj","3405130","Farmingdale Public School District","Cheri Crowl","cheri crowl",2014,"No charter schools",NA
"nj02514","nj","3405130","Farmingdale Public School District","Cheri Crowl","cheri crowl",2015,"No charter schools",NA
"nj02515","nj","3405130","Farmingdale Public School District","Edith Conroy","edith conroy",2016,"No charter schools",NA
"nj02516","nj","3405130","Farmingdale Public School District","Edith Conroy","edith conroy",2017,"No charter schools",NA
"nj02517","nj","3405130","Farmingdale Boro","Edith Conroy","edith conroy",2019,"No charter schools",NA
"nj02518","nj","3405130","Farmingdale Boro","Edith Conroy","edith conroy",2020,"No charter schools",NA
"nj02519","nj","3405130","Farmingdale Boro","Edith Conroy","edith conroy",2021,"No charter schools",NA
"nj02520","nj","3405130","Farmingdale Boro","Edith Conroy","edith conroy",2022,"No charter schools",NA
"nj02521","nj","3405130","Farmingdale Boro","Edith Conroy","edith conroy",2023,"No charter schools",NA
"nj02522","nj","3405130","Farmingdale Boro","Edith Conroy","edith conroy",2024,"No charter schools",NA
"nj02523","nj","3405190","Flemington-Raritan Regional School District","Gregory Nolan","gregory nolan",2011,"No charter schools",NA
"nj02524","nj","3405190","Flemington-Raritan Regional School District","Gregory Nolan","gregory nolan",2012,"No charter schools",NA
"nj02525","nj","3405190","Flemington-Raritan Regional School District","Gregory Nolan","gregory nolan",2013,"No charter schools",NA
"nj02526","nj","3405190","Flemington-Raritan Regional School District","Gregory Nolan","gregory nolan",2014,"No charter schools",NA
"nj02527","nj","3405190","Flemington-Raritan Regional School District","Maryrose Caulfield","maryrose caulfield",2015,"No charter schools",NA
"nj02528","nj","3405190","Flemington-Raritan Regional School District","Maryrose Caulfield","maryrose caulfield",2016,"No charter schools",NA
"nj02529","nj","3405190","Flemington-Raritan Regional School District","Maryrose Caulfield","maryrose caulfield",2017,"No charter schools",NA
"nj02530","nj","3405190","Flemington-Raritan Reg","McGann, Kari","kari mcgann",2019,"No charter schools",NA
"nj02531","nj","3405190","Flemington-Raritan Reg","McGann, Kari","kari mcgann",2020,"No charter schools",NA
"nj02532","nj","3405190","Flemington-Raritan Reg","Mcgann, Kari","kari mcgann",2021,"No charter schools",NA
"nj02533","nj","3405190","Flemington-Raritan Reg","Mcgann, Kari","kari mcgann",2022,"No charter schools",NA
"nj02534","nj","3405190","Flemington-Raritan Reg","Mcgann, Kari","kari mcgann",2023,"No charter schools",NA
"nj02535","nj","3405190","Flemington-Raritan Reg","Mcgann, Kari","kari mcgann",2024,"No charter schools",NA
"nj02536","nj","3405220","Florence Township School District","Donna Ambrosius","donna ambrosius",2011,"No charter schools",NA
"nj02537","nj","3405220","Florence Township School District","Donna Ambrosius","donna ambrosius",2012,"No charter schools",NA
